url,to,from
"https://github.com/wnazaire/pose.git","30dbe76d4f1be8ad031c1159bc39d2aa2d7afbb8","cebea8872d66386581b82fa1fcdd804ad71b4b72"
"https://github.com/campbelldavid/sei-project-04.git","dfb3484a5f1667d1855d6413dc40b0fae7362bbc","eb193dd386727301aa2b9940a71b0d7c3df24237"
"https://github.com/nyu-hyperloop/secure-telemetry-server-deprecated.git","ebde174bc64739e41d19a6d1627359af8c2e53a2","96db17e878d9e50069023f7c4a751bed055d78b6"
"https://github.com/pcjs156/indie-cator.git","d707a506742a1eef9f5790dac152d5cb7c81a3c9","34f21cd31d7f8e75ae90a7803024971d4044941d"
"https://github.com/hsghori/scheduler.git","1f7eb76b892bdd1132e468bc2f8280c66377e62f","4167382dcff3e1b11e5befbe75466ae5c65c2300"
"https://github.com/miguelamadorn/simulaciones.git","5e875fc1b6a1ab7f94e7287dff1a3607771a170c","5e875fc1b6a1ab7f94e7287dff1a3607771a170c"
"https://github.com/elizabethbylatova/djangogirls.git","33de05bb428f797d8d87950f5160666f2484de19","88af18603d52e973c4a9f43da7d4a372892c93e9"
"https://github.com/justinnhli/appoxy.git","e43ae7f95b4e3e7f1d3c4a4623262e0f987f4e0b","ba0bfa96468a26bfc466ea2a8c4eac8985a11ca9"
"https://github.com/awaisdar001/dp-frontend.git","e4ff586fe9626b3a27a1dbb8c5c60921a81537e0","9cecd5b691834520bb63efc7ba99f3987661191a"
"https://github.com/namoxlabs/namoxpanel.git","9ae8e2bc9911358184a0cddf62d27e5a951003aa","2def2704fadf646d9c490445f4fd0d0423f48fce"
"https://github.com/anpct/hospital-management-system.git","580830e297d4dc7afd434653de86d8fe2e9c3d84","64d00425ec58ad2431260382709afe830d5bb7e6"
"https://github.com/m3tanym/cellrc.git","2694e69ad5e3ec92eb045d03e2ad35522e2d90a6","2694e69ad5e3ec92eb045d03e2ad35522e2d90a6"
"https://github.com/antisomnus/idict-weapp.git","115e3390aa931e4955cdb4fc2ee5d7eb1eccde36","983b5fb3ce4d07022803f7f8ad221cf43f27b84c"
"https://github.com/yulqen/ctrack.git","b370cdda72e7fab9b85a4e737923fabef679e31d","22bfb9da5bd6da1e7de4bf5545144fab97f93f8d"
"https://github.com/odm2/cz-manager.git","706de5e0fc8dc8341b1e96d5b252cb4cd5d4db54","e8618348758b97896b68b04195b27960a48bedda"
"https://github.com/spio2018lepkiepalce/poznanaroundyou.git","80649c30e97e6957d8849118f730aedcc990fae9","ba02b5017966e4fe869ad43605befa3647e872ca"
"https://github.com/kanishk-k/cs50_web_project_2.git","5a685e7149620d6965292413a07153e906f84656","5a685e7149620d6965292413a07153e906f84656"
"https://github.com/exit99/sscl.net.git","e4498327e162efdd1a554835e44185cd88ce75f4","a191281e5c59bdef2ceec2e05adc3472657ce0a6"
"https://github.com/intelligo-io/chatbots.git","d7ef87bd3e910e65204bde5fe8f682fb02632d53","07d475fb7a907d25aa2bfd51ead64c20c4a9d804"
"https://github.com/make-school-courses/cs-2.1-trees-sorting.git","6a03ffdeb043435640af62ee52852d0dce635f59","a266b309d32df1e422957c01dedf267ff377ed01"
